sentence_id,words,labels
710,range,I-E
710,.,O
710,test,O
710,driver,O
710,disengaged,O
710,to,O
710,keep,O
710,safe,O
710,and,O
710,log,O
710,the,O
710,issue,O
710,for,O
710,further,B-C-8
710,examination,I-C-8
710,.,O
711,motion,B-C-2
711,and,I-C-2
711,planning,I-C-2
711,issue,I-C-2
711,:,O
711,the,O
711,vehicle,O
711,planned,O
711,a,O
711,path,O
711,causing,O
711,the,O
711,acc,O
711,can,O
711,not,O
711,stop,O
711,completely,O
711,.,O
711,test,O
711,driver,O
711,disengaged,O
711,to,O
711,keep,O
711,safe,O
711,and,O
711,log,O
711,for,O
711,further,B-C-8
711,examination,I-C-8
711,.,O
712,control,B-C-3
712,issue,I-C-3
712,:,O
712,the,O
712,vehicle,O
712,control,O
712,performance,O
712,was,O
712,not,O
712,ideal,O
712,causing,O
712,much,B-E
712,overshoot,I-E
712,.,O
712,test,O
712,driver,O
712,disengaged,O
712,to,O
712,keep,O
712,safe,O
712,and,O
712,log,O
712,the,O
712,issue,O
712,for,O
712,further,B-C-8
712,examination,I-C-8
712,.,O
713,perception,B-C-0
713,issue,I-C-0
713,:,O
713,the,O
713,vehicle,O
713,was,O
713,not,O
713,performing,O
713,optimally,O
713,given,O
713,lane,B-C-6
713,split,I-C-6
713,scenario,I-C-6
713,causing,O
713,vehicle,O
713,drive,O
713,to,O
713,the,O
713,exit,O
713,.,O
713,test,O
713,driver,O
713,disengaged,O
713,to,O
713,keep,O
713,the,O
713,vehicle,O
713,in,O
713,lane,O
713,and,O
713,log,O
713,issue,O
713,for,O
713,further,B-C-8
713,examination,I-C-8
713,.,O
714,control,B-C-3
714,issue,I-C-3
714,:,O
714,the,O
714,vehicle,O
714,control,O
714,performance,O
714,was,O
714,not,O
714,ideal,O
714,causing,O
714,under,O
714,steering,O
714,in,O
714,a,O
714,right,O
714,have,O
714,curve,O
714,and,O
714,moving,O
714,too,O
714,close,O
714,to,O
714,adjacent,O
714,lane,O
714,.,O
714,test,O
714,driver,O
714,disengaged,O
714,to,O
714,keep,O
714,in,O
714,lane,O
714,and,O
714,log,O
714,the,O
714,issue,O
714,for,O
714,further,B-C-8
714,examination,I-C-8
714,.,O
715,motion,B-C-2
715,and,I-C-2
715,planning,I-C-2
715,issue,I-C-2
715,:,O
715,the,O
715,vehicle,O
715,planned,O
715,a,O
715,path,O
715,causing,O
715,the,B-E
715,steering,I-E
715,overshoot,I-E
715,.,O
715,test,O
715,driver,O
715,disengaged,O
715,to,O
715,keep,O
715,safe,O
715,and,O
715,log,O
715,the,O
715,issue,O
715,for,O
715,further,B-C-8
715,examination,I-C-8
715,.,O
716,motion,B-C-2
716,and,I-C-2
716,planning,I-C-2
716,issue,I-C-2
716,:,O
716,the,O
716,vehicle,O
716,planned,O
716,speed,O
716,was,O
716,not,O
716,ideal,O
716,at,O
716,the,O
716,traffic,O
716,light,O
716,.,O
716,test,O
716,driver,O
716,disengaged,O
716,to,O
716,keep,O
716,safe,O
716,and,O
716,log,O
716,the,O
716,issue,O
716,for,O
716,further,B-C-8
716,examination,I-C-8
716,.,O
717,motion,B-C-2
717,and,I-C-2
717,planning,I-C-2
717,issue,I-C-2
717,:,O
717,the,B-C-2
717,vehicle,I-C-2
717,planned,I-C-2
717,path,I-C-2
717,causing,O
717,the,O
717,vehicle,O
717,stopped,O
717,too,O
717,far,O
717,to,O
717,the,O
717,cipv,O
717,.,O
717,test,O
717,driver,O
717,disengaged,O
717,and,O
717,log,O
717,the,O
717,issue,O
717,for,O
717,further,B-C-8
717,examination,I-C-8
717,.,O
718,motion,B-C-2
718,and,I-C-2
718,planning,I-C-2
718,issue,I-C-2
718,:,O
718,the,O
718,vehicle,O
718,did,O
718,n't,O
718,output,O
718,the,O
718,routing,O
718,signal,O
718,for,O
718,lane,O
718,change,O
718,.,O
718,test,O
718,driver,O
718,disengaged,O
718,and,O
718,log,O
718,the,O
718,issue,O
718,for,O
718,further,B-C-8
718,examination,I-C-8
718,.,O
719,perception,B-C-0
719,issue,I-C-0
719,:,O
719,the,O
719,perception,O
719,performance,O
719,was,O
719,not,O
719,ideal,O
719,to,O
719,avoid,O
719,people,O
719,.,O
719,test,O
719,driver,O
719,disengaged,O
719,to,O
719,yield,O
719,people,O
719,and,O
719,log,O
719,the,O
719,issue,O
719,for,O
719,further,B-C-8
719,examination,I-C-8
720,motion,B-C-2
720,and,I-C-2
720,planning,I-C-2
720,issue,I-C-2
720,:,O
720,the,O
720,vehicle,O
720,planned,O
720,speed,O
720,was,O
720,not,O
720,ideal,O
720,to,O
720,stop,O
720,the,O
720,vehicle,O
720,at,O
720,the,O
720,traffic,O
720,light,O
720,.,O
720,test,O
720,driver,O
720,disengaged,O
720,to,O
720,keep,O
720,safe,O
720,and,O
720,log,O
720,the,O
720,issue,O
720,for,O
720,further,B-C-8
720,examination,I-C-8
720,.,O
721,the,O
721,car,O
721,was,O
721,performing,O
721,a,O
721,parking,O
721,maneuver,O
721,",",O
721,when,O
721,the,O
721,driver,O
721,had,O
721,to,O
721,take,O
721,control,O
721,",",O
721,because,O
721,the,O
721,back,O
721,wall,O
721,was,O
721,within,O
721,2,O
721,meters,O
721,from,O
721,the,O
721,car,O
721,rear,O
721,bumper,O
721,.,O
721,this,B-E
721,event,I-E
721,was,O
721,caused,O
721,by,O
721,the,B-C-0
721,error,I-C-0
721,in,I-C-0
721,parking,I-C-0
721,lane,I-C-0
721,detection,I-C-0
721,by,O
721,side,O
721,video,O
721,camera,O
721,.,O
722,the,O
722,car,O
722,was,O
722,performing,O
722,a,O
722,parking,O
722,maneuver,O
722,",",O
722,when,O
722,the,O
722,driver,O
722,had,O
722,to,O
722,take,O
722,control,O
722,",",O
722,because,O
722,the,O
722,back,O
722,wall,O
722,was,O
722,within,O
722,2,O
722,meters,O
722,from,O
722,the,O
722,car,O
722,rear,O
722,bumper,O
722,.,O
722,this,B-E
722,event,I-E
722,was,O
722,caused,O
722,by,O
722,the,B-C-0
722,error,I-C-0
722,in,I-C-0
722,object,I-C-0
722,detection,I-C-0
722,by,O
722,rear,O
722,ultrasonic,O
722,sensor,O
722,.,O
723,the,O
723,car,O
723,was,O
723,performing,O
723,a,O
723,parking,O
723,maneuver,O
723,",",O
723,when,O
723,the,O
723,driver,O
723,had,O
723,to,O
723,take,O
723,control,O
723,",",O
723,because,O
723,the,O
723,side,O
723,wall,O
723,was,O
723,within,O
723,0.5,O
723,meters,O
723,from,O
723,the,O
723,car,O
723,.,O
723,this,B-E
723,event,I-E
723,was,O
723,caused,O
723,by,O
723,the,B-C-0
723,error,I-C-0
723,in,I-C-0
723,object,I-C-0
723,detection,I-C-0
723,by,O
723,s,O
723,ultrasonic,O
723,sensor,O
723,.,O
724,automatic,B-E
724,disengagement,I-E
724,caused,O
724,by,O
724,perception,B-C-0
724,fault,I-C-0
724,.,O
725,automatic,B-E
725,disengagement,I-E
725,caused,O
725,by,O
725,system,B-C-7
725,integrity,I-C-7
725,check,I-C-7
725,.,O
726,automatic,B-E
726,disengagement,I-E
726,caused,O
726,by,O
726,localization,B-C-1
726,fault,I-C-1
726,.,O
727,automatic,B-E
727,disengagement,I-E
727,caused,O
727,by,O
727,planner,B-C-2
727,fault,I-C-2
727,.,O
728,localization,B-C-1
728,/,I-C-1
728,position,I-C-1
728,discrepancy,I-C-1
728,-,O
728,a,B-E
728,problem,I-E
728,was,O
728,observed,O
728,in,O
728,the,O
728,vehicle,O
728,s,O
728,estimate,O
728,of,O
728,its,O
728,position,O
728,;,O
728,causes,O
728,may,O
728,include,O
728,the,B-C-7
728,accuracy,I-C-7
728,of,I-C-7
728,the,I-C-7
728,imu,I-C-7
728,",",I-C-7
728,lidar,I-C-7
728,",",I-C-7
728,and,I-C-7
728,gps,I-C-7
728,sensor,I-C-7
728,data,I-C-7
728,",",O
728,the,B-C-7
728,algorithms,I-C-7
728,used,O
728,to,O
728,process,O
728,that,O
728,data,O
728,",",O
728,or,O
728,the,B-C-1
728,accuracy,I-C-1
728,of,I-C-1
728,the,I-C-1
728,vehicle,I-C-1
728,s,I-C-1
728,maps,I-C-1
729,unwanted,O
729,maneuver,O
729,or,O
729,stop,O
729,by,O
729,vehicle,O
729,-,O
729,the,O
729,vehicle,O
729,s,O
729,trajectory,O
729,planner,O
729,produced,O
729,a,O
729,trajectory,O
729,that,O
729,was,O
729,unsatisfactory,O
729,",",O
729,or,O
729,the,O
729,vehicle,O
729,s,O
729,control,O
729,systems,O
729,failed,O
729,to,O
729,follow,O
729,a,O
729,planned,O
729,trajectory,O
729,with,O
729,sufficient,O
729,accuracy,O
730,perception,O
730,discrepancy,O
730,-,O
730,a,O
730,discrepancy,O
730,arose,O
730,between,O
730,how,O
730,vehicle,O
730,s,O
730,perception,O
730,sensor,O
730,(,O
730,radar,O
730,",",O
730,lidar,O
730,",",O
730,and,O
730,camera,O
730,),O
730,data,O
730,perceived,O
730,the,O
730,vehicle,O
730,s,O
730,environment,O
730,",",O
730,and,O
730,how,O
730,a,O
730,human,O
730,driver,O
730,perceived,O
730,the,O
730,environment,O
731,software,O
731,/,O
731,hardware,O
731,problem,O
731,-,O
731,a,O
731,vehicle,O
731,software,O
731,or,O
731,hardware,O
731,system,O
731,stopped,O
731,operating,O
731,normally,O
731,;,O
731,includes,O
731,issues,O
731,related,O
731,to,O
731,computing,O
731,/,O
731,sensing,O
731,hardware,O
731,",",O
731,vehicle,O
731,actuation,O
731,hardware,O
731,",",O
731,operating,O
731,system,O
731,software,O
731,",",O
731,and,O
731,intra-vehicle,O
731,communication,O
731,software,O
732,disengagement,B-E
732,due,O
732,to,O
732,wrong,B-C-0
732,detection,I-C-0
732,of,O
732,traffic,O
732,light,O
732,",",O
732,position,O
732,incorrectly,O
732,seen,O
732,by,O
732,car,O
733,disengagement,B-E
733,due,O
733,to,O
733,interference,B-C-5
733,of,I-C-5
733,autonomous,I-C-5
733,driving,I-C-5
733,path,I-C-5
733,by,O
733,a,O
733,parked,O
733,car,O
733,.,O
734,disengagement,B-E
734,due,O
734,to,O
734,FALSE,B-C-0
734,detection,I-C-0
734,of,I-C-0
734,object,I-C-0
734,.,O
735,disengagement,B-E
735,due,O
735,to,O
735,issue,B-C-8
735,with,I-C-8
735,autonomous,I-C-8
735,vehicle,I-C-8
735,system,I-C-8
735,hardware,I-C-8
735,.,O
736,disengagement,B-E
736,due,O
736,to,O
736,interference,B-C-5
736,of,I-C-5
736,autonomous,I-C-5
736,driving,I-C-5
736,path,I-C-5
736,by,O
736,a,O
736,long,O
736,semi-truck,O
736,.,O
737,disengagement,B-E
737,due,O
737,to,O
737,interference,B-C-5
737,of,I-C-5
737,autonomous,I-C-5
737,driving,I-C-5
737,path,I-C-5
737,by,O
737,a,O
737,bicyclist,O
737,.,O
738,disengagement,B-E
738,due,O
738,to,O
738,other,B-C-5
738,driver,I-C-5
738,s,I-C-5
738,unexpected,I-C-5
738,behavior,I-C-5
738,.,O
739,disengagement,B-E
739,due,O
739,to,O
739,construction,B-C-6
739,zone,I-C-6
739,.,O
740,disengagement,B-E
740,due,O
740,to,O
740,interference,B-C-5
740,of,I-C-5
740,autonomous,I-C-5
740,driving,I-C-5
740,path,I-C-5
740,by,O
740,a,O
740,driver,O
740,in,O
740,a,O
740,parked,O
740,car,O
740,opening,O
740,the,O
740,door,O
740,.,O
741,disengagement,B-E
741,due,O
741,to,O
741,interference,B-C-5
741,of,I-C-5
741,autonomous,I-C-5
741,driving,I-C-5
741,path,I-C-5
741,by,O
741,a,O
741,pedestrian,O
741,.,O
742,disengagement,B-E
742,due,O
742,to,O
742,interference,B-C-5
742,of,I-C-5
742,autonomous,I-C-5
742,driving,I-C-5
742,path,I-C-5
742,by,O
742,an,O
742,oncoming,O
742,car,O
742,making,O
742,unprotected,O
742,left,O
742,turn,O
742,.,O
743,disengagement,B-E
743,due,O
743,to,O
743,planned,B-C-8
743,test,I-C-8
743,to,O
743,address,O
743,parking,O
743,feature,O
743,",",O
743,unexpected,O
743,trajectory,O
743,during,O
743,parking,O
744,disengage,B-E
744,for,O
744,a,B-C-7
744,hardware,I-C-7
744,discrepancy,I-C-7
744,for,O
744,which,O
744,our,O
744,vehicle,O
744,s,O
744,diagnostics,O
744,received,O
744,a,O
744,message,O
744,indicating,O
744,a,O
744,potential,O
744,performance,O
744,issue,O
744,with,O
744,a,O
744,hardware,O
744,component,O
744,of,O
744,the,O
744,self-driving,O
744,system,O
744,or,O
744,a,O
744,component,O
744,of,O
744,the,O
744,base,O
744,vehicle,O
745,discrepancy,B-C-2
745,in,I-C-2
745,planning,I-C-2
745,around,O
745,heavy,O
745,traffic,O
745,conditions,O
746,discrepancy,B-C-0
746,in,I-C-0
746,perception,I-C-0
746,with,O
746,small,O
746,debris,O
746,in,O
746,the,O
746,road,O
747,discrepancy,B-C-2
747,in,I-C-2
747,planning,I-C-2
747,with,O
747,light,O
747,rain,O
747,present,O
747,and,O
747,heavy,O
747,traffic,O
748,discrepancy,B-C-2
748,in,I-C-2
748,planning,I-C-2
748,with,O
748,light,O
748,rain,O
748,present,O
749,discrepancy,B-C-0
749,in,I-C-0
749,perception,I-C-0
749,around,O
749,heavy,O
749,traffic,O
749,conditions,O
750,discrepancy,B-CE-2
750,in,I-CE-2
750,planning,I-CE-2
750,due,O
750,to,O
750,construction,B-C-6
750,blocking,O
750,the,O
750,majority,O
750,of,O
750,the,O
750,road,O
750,and,O
750,heavy,O
750,traffic,O
750,conditions,O
751,prediction,B-C-0
751,discrepancy,I-C-0
751,;,O
751,incorrect,O
751,trajectory,O
751,estimation,O
751,of,O
751,a,O
751,vehicle,O
751,reversing,O
751,from,O
751,curb,O
752,prediction,B-C-0
752,discrepancy,I-C-0
752,;,O
752,incorrect,O
752,trajectory,O
752,estimation,O
752,of,O
752,a,O
752,vehicle,O
752,turning,O
752,left,O
752,into,O
752,intersection,O
753,planning,B-C-2
753,discrepancy,I-C-2
753,;,O
753,system,O
753,planned,O
753,incorrect,O
753,trajectory,O
753,based,O
753,on,O
753,detection,O
753,of,O
753,a,O
753,parked,O
753,vehicle,O
754,planning,B-C-2
754,discrepancy,I-C-2
754,;,O
754,system,O
754,planned,O
754,incorrect,O
754,trajectory,O
754,based,O
754,on,O
754,detection,O
754,of,O
754,a,O
754,double,O
754,parked,O
754,vehicle,O
755,prediction,B-C-2
755,discrepancy,I-C-2
755,;,O
755,incorrect,O
755,trajectory,O
755,estimation,O
755,of,O
755,adjacent,O
755,vehicle,O
755,which,O
755,attempted,O
755,an,O
755,illegal,O
755,lane,O
755,change,O
756,prediction,B-C-0
756,discrepancy,I-C-0
756,;,O
756,incorrect,O
756,system,O
756,detection,O
756,of,O
756,adjacent,O
756,vehicle,O
756,attempting,O
756,to,O
756,make,O
756,a,O
756,left,O
756,turn,O
756,from,O
756,far,O
756,right,O
756,lane,O
757,prediction,B-C-2
757,discrepancy,I-C-2
757,;,O
757,incorrect,O
757,trajectory,O
757,estimation,O
757,of,O
757,vehicle,O
757,proceeding,O
757,through,O
757,intersection,O
758,prediction,B-C-2
758,discrepancy,I-C-2
758,;,O
758,incorrect,O
758,trajectory,O
758,estimation,O
758,of,O
758,oncoming,O
758,vehicle,O
758,proceeding,O
758,through,O
758,intersection,O
759,planning,B-C-2
759,discrepancy,I-C-2
759,;,O
759,system,O
759,planned,O
759,incorrect,O
759,trajectory,O
759,through,O
759,intersection,O
760,prediction,B-C-2
760,discrepancy,I-C-2
760,;,O
760,incorrect,O
760,trajectory,O
760,estimation,O
760,of,O
760,proceeding,O
760,vehicle,O
760,making,O
760,illegal,O
760,u-turn,O
760,in,O
760,an,O
760,intersection,O
761,planning,B-C-2
761,discrepancy,I-C-2
761,;,O
761,system,O
761,planned,O
761,incorrect,O
761,trajectory,O
761,based,O
761,on,O
761,position,O
761,of,O
761,a,O
761,vehicle,O
761,turning,O
761,at,O
761,intersection,O
762,prediction,B-C-2
762,discrepancy,I-C-2
762,;,O
762,incorrect,O
762,trajectory,O
762,estimation,O
762,for,O
762,a,O
762,vehicle,O
762,illegally,O
762,crossing,O
762,into,O
762,oncoming,O
762,lane,O
762,of,O
762,traffic,O
763,prediction,B-C-2
763,discrepancy,I-C-2
763,;,O
763,incorrect,O
763,trajectory,O
763,estimation,O
763,of,O
763,a,O
763,vehicle,O
763,reversing,O
763,out,O
763,of,O
763,driveway,O
764,perception,B-C-0
764,discrepancy,I-C-0
764,;,O
764,system,O
764,did,O
764,not,O
764,detect,O
764,individual,O
764,in,O
764,parked,O
764,vehicle,O
764,until,O
764,he,O
764,opened,O
764,door,O
764,",",O
764,got,O
764,out,O
764,",",O
764,and,O
764,darted,O
764,towards,O
764,approaching,O
764,zoox,O
764,vehicle,O
765,prediction,B-C-2
765,discrepancy,I-C-2
765,;,O
765,incorrect,O
765,trajectory,O
765,estimation,O
765,for,O
765,a,O
765,vehicle,O
765,exiting,O
765,intersection,O
766,prediction,B-C-2
766,discrepancy,I-C-2
766,;,O
766,incorrect,O
766,trajectory,O
766,estimation,O
766,of,O
766,approaching,O
766,bicyclist,O
767,planning,B-C-2
767,discrepancy,I-C-2
767,;,O
767,system,O
767,planned,O
767,incorrect,B-E
767,yield,I-E
767,trajectory,I-E
767,due,O
767,to,O
767,a,B-C-5
767,vehicle,I-C-5
767,illegally,I-C-5
767,stopped,I-C-5
767,in,O
767,a,O
767,fire,O
767,lane,O
767,and,O
767,encroaching,O
767,into,O
767,oncoming,O
767,traffic,O
768,prediction,B-C-2
768,discrepancy,I-C-2
768,;,O
768,incorrect,O
768,trajectory,O
768,estimation,O
768,of,O
768,adjacent,O
768,vehicle,O
768,attempting,O
768,to,O
768,make,O
768,a,O
768,left,O
768,turn,O
768,from,O
768,far,O
768,right,O
768,lane,O
769,prediction,B-C-2
769,discrepancy,I-C-2
769,;,O
769,incorrect,O
769,trajectory,O
769,estimation,O
769,of,O
769,a,O
769,vehicle,O
769,turning,O
769,right,O
769,from,O
769,driveway,O
769,into,O
769,lane,O
769,of,O
769,traffic,O
770,planning,B-C-2
770,discrepancy,I-C-2
770,;,O
770,during,O
770,double,O
770,parked,O
770,vehicle,O
770,avoidance,O
770,maneuver,O
770,",",O
770,system,O
770,planned,O
770,incorrect,O
770,yield,O
770,to,O
770,oncoming,O
770,vehicle,O
771,prediction,B-C-2
771,discrepancy,I-C-2
771,;,O
771,incorrect,O
771,trajectory,O
771,estimation,O
771,of,O
771,adjacent,O
771,vehicle,O
771,during,O
771,lane,O
771,change,O
771,maneuver,O
772,prediction,B-C-2
772,discrepancy,I-C-2
772,;,O
772,incorrect,O
772,trajectory,O
772,estimation,O
772,of,O
772,a,O
772,vehicle,O
772,attempting,O
772,to,O
772,make,O
772,a,O
772,left,O
772,turn,O
772,across,O
772,an,O
772,intersection,O
772,from,O
772,the,O
772,far,O
772,right,O
772,lane,O
773,prediction,B-C-2
773,discrepancy,I-C-2
773,;,O
773,incorrect,O
773,trajectory,O
773,estimation,O
773,of,O
773,a,O
773,vehicle,O
773,reversing,O
773,into,O
773,lane,O
773,of,O
773,travel,O
774,prediction,B-C-2
774,discrepancy,I-C-2
774,;,O
774,incorrect,O
774,trajectory,O
774,estimation,O
774,of,O
774,a,O
774,pedestrian,O
774,at,O
774,crosswalk,O
775,prediction,B-C-2
775,discrepancy,I-C-2
775,;,O
775,during,O
775,lane,O
775,change,O
775,maneuver,O
775,",",O
775,system,O
775,indicated,O
775,incorrect,O
775,yield,O
775,trajectory,O
775,for,O
775,proceeding,O
775,vehicle,O
776,prediction,B-C-2
776,discrepancy,I-C-2
776,;,O
776,incorrect,O
776,trajectory,O
776,estimation,O
776,of,O
776,pedestrians,O
776,walking,O
776,across,O
776,the,O
776,street,O
776,into,O
776,the,O
776,middle,O
776,of,O
776,traffic,O
776,lanes,O
777,prediction,B-C-2
777,discrepancy,I-C-2
777,;,O
777,incorrect,O
777,yield,O
777,estimation,O
777,for,O
777,a,O
777,vehicle,O
777,cutting,O
777,into,O
777,the,O
777,lane,O
777,of,O
777,traffic,O
778,prediction,B-C-2
778,discrepancy,I-C-2
778,;,O
778,incorrect,O
778,trajectory,O
778,estimation,O
778,for,O
778,crossing,O
778,guard,O
778,at,O
778,intersection,O
779,prediction,B-C-2
779,discrepancy,I-C-2
779,;,O
779,incorrect,O
779,trajectory,O
779,estimation,O
779,of,O
779,adjacent,O
779,scooter,O
780,prediction,B-C-2
780,discrepancy,I-C-2
780,;,O
780,incorrect,O
780,trajectory,O
780,estimation,O
780,for,O
780,oncoming,O
780,vehicle,O
780,making,O
780,illegal,O
780,u-turn,O
780,in,O
780,an,O
780,intersection,O
781,planning,B-C-2
781,discrepancy,I-C-2
781,;,O
781,system,O
781,planned,O
781,incorrect,O
781,trajectory,O
781,to,O
781,avoid,O
781,oncoming,O
781,traffic,O
782,other,O
782,road,O
782,user,O
782,behaving,O
782,poorly,O
782,.,O
783,precautionary,B-E
783,takeover,I-E
783,to,O
783,address,B-C-2
783,planning,I-C-2
783,.,O
784,precautionary,B-E
784,takeover,I-E
784,to,O
784,address,B-C-0
784,perception,I-C-0
784,.,O
785,as,O
785,part,O
785,of,O
785,a,O
785,planned,O
785,test,O
785,of,O
785,our,O
785,autonomous,O
785,vehicle,O
785,technology,O
785,",",O
785,the,O
785,driver,O
785,disengaged,O
785,the,O
785,system,O
785,to,O
785,continue,O
785,in,O
785,manual,O
785,driving,O
785,mode,O
785,.,O
785,road,O
785,condition,O
785,:,O
785,dry,O
785,.,O
785,no,O
785,construction,O
785,",",O
785,emergency,O
785,",",O
785,accident,O
785,or,O
785,collision,O
785,.,O
786,as,O
786,part,O
786,of,O
786,a,O
786,planned,O
786,test,O
786,of,O
786,our,O
786,autonomous,O
786,vehicle,O
786,technology,O
786,",",O
786,the,O
786,av,O
786,system,O
786,disabled,O
786,itself,O
786,after,O
786,detecting,O
786,a,O
786,system,O
786,limitation,O
786,.,O
786,road,O
786,condition,O
786,:,O
786,dry,O
786,.,O
786,no,O
786,construction,O
786,",",O
786,emergency,O
786,",",O
786,accident,O
786,or,O
786,collision,O
786,.,O
787,precautionary,O
787,takeover,O
787,or,O
787,operator,O
787,discretion,O
788,self-driving,O
788,hardware,O
788,or,O
788,base,O
788,vehicle,O
789,planning,B-C-2
789,discrepancy,I-C-2
789,",",O
789,system,O
789,indicated,O
789,incorrect,O
789,yield,O
789,for,O
789,a,O
789,vehicle,O
789,moving,O
789,into,O
789,the,O
789,lane,O
789,of,O
789,traffic,O
790,planning,B-C-2
790,discrepancy,I-C-2
790,",",O
790,system,O
790,indicated,O
790,incorrect,O
790,yield,O
790,at,O
790,intersection,O
790,during,O
790,right,O
790,turn,O
790,maneuver,O
791,planning,B-C-2
791,discrepancy,I-C-2
791,",",O
791,system,O
791,indicated,O
791,incorrect,O
791,yield,O
791,for,O
791,a,O
791,vehicle,O
791,in,O
791,intersection,O
792,perception,B-C-0
792,discrepancy,I-C-0
792,",",O
792,incorrect,O
792,system,O
792,detection,O
792,of,O
792,proceeding,O
792,vehicle,O
793,planning,B-C-2
793,discrepancy,I-C-2
793,",",O
793,system,O
793,indicated,O
793,incorrect,O
793,yield,O
793,for,O
793,bicyclist,O
794,planning,B-C-2
794,discrepancy,I-C-2
794,",",O
794,system,O
794,indicated,O
794,incorrect,O
794,yield,O
794,for,O
794,a,O
794,vehicle,O
794,cutting,O
794,into,O
794,the,O
794,lane,O
794,of,O
794,traffic,O
795,planning,B-C-2
795,discrepancy,I-C-2
795,",",O
795,system,O
795,indicated,O
795,incorrect,O
795,yield,O
795,for,O
795,a,O
795,stopped,O
795,vehicle,O
795,in,O
795,lane,O
795,of,O
795,traffic,O
796,planning,B-C-2
796,discrepancy,I-C-2
796,",",O
796,system,O
796,indicated,O
796,incorrect,O
796,yield,O
796,at,O
796,intersection,O
796,while,O
796,another,O
796,vehicle,O
796,made,O
796,an,O
796,illegal,O
796,turn,O
796,maneuver,O
797,perception,B-C-0
797,discrepancy,I-C-0
797,",",O
797,incorrect,O
797,system,O
797,detection,O
797,of,O
797,adjacent,O
797,vehicle,O
798,planning,B-C-2
798,discrepancy,I-C-2
798,",",O
798,system,O
798,indicated,O
798,incorrect,O
798,yield,O
798,at,O
798,intersection,O
798,during,O
798,left,O
798,turn,O
798,maneuver,O
799,planning,B-C-2
799,discrepancy,I-C-2
799,",",O
799,system,O
799,indicated,O
799,incorrect,O
799,yield,O
799,for,O
799,vehicle,O
799,parked,O
799,across,O
799,two,O
799,lanes,O
799,of,O
799,traffic,O
800,prediction,B-C-2
800,discrepancy,I-C-2
800,",",O
800,system,O
800,indicated,O
800,incorrect,O
800,yield,O
800,for,O
800,pedestrian,O
800,crossing,O
800,between,O
800,cars,O
800,in,O
800,traffic,O
801,planning,B-C-2
801,discrepancy,I-C-2
801,",",O
801,system,O
801,indicated,O
801,incorrect,O
801,yield,O
801,trajectory,O
801,for,O
801,vehicle,O
801,exiting,O
801,intersection,O
802,planning,B-C-2
802,discrepancy,I-C-2
802,",",O
802,system,O
802,indicated,O
802,incorrect,O
802,yield,O
802,at,O
802,intersection,O
803,lane,B-E
803,change,I-E
803,maneuver,I-E
803,failed,I-E
803,",",O
803,caused,O
803,by,O
803,trajectory,B-C-2
803,planing,I-C-2
804,lane,B-E
804,change,I-E
804,maneuver,I-E
804,failed,I-E
804,",",O
804,caused,O
804,by,O
804,lane,B-C-0
804,detection,I-C-0
804,problem,I-C-0
805,lane,B-E
805,change,I-E
805,maneuver,I-E
805,failed,I-E
805,",",O
805,caused,O
805,by,O
805,object,B-C-0
805,detection,I-C-0
805,error,I-C-0
806,planning,B-C-2
806,discrepancy,I-C-2
806,",",O
806,undesired,O
806,behavior,O
806,due,O
806,to,O
806,incorrect,O
806,trajectory,O
806,with,O
806,oncoming,O
806,vehicles,O
806,.,O
807,planning,B-C-2
807,discrepancy,I-C-2
807,",",O
807,insufficicent,O
807,slowing,O
807,approaching,O
807,lead,O
807,vehicle,O
807,.,O
808,planning,B-C-2
808,discrepancy,I-C-2
808,",",O
808,insufficient,O
808,slowing,O
808,approaching,O
808,lead,O
808,vehicle,O
808,.,O
809,planning,B-C-2
809,discrepancy,I-C-2
809,",",O
809,insufficient,O
809,trajectory,O
809,approaching,O
809,lead,O
809,vehicle,O
809,.,O
810,planning,B-C-2
810,discrepancy,I-C-2
810,",",O
810,incorrect,O
810,trajectory,O
810,approaching,O
810,lead,O
810,vehicle,O
810,.,O
811,planning,B-C-2
811,discrepancy,I-C-2
811,",",O
811,potential,O
811,performance,O
811,issue,O
811,with,O
811,a,O
811,software,O
811,component,O
811,.,O
812,localization,B-C-1
812,discrepancy,I-C-1
812,",",O
812,the,O
812,lane,O
812,placement,O
812,of,O
812,the,O
812,vehicle,O
812,was,O
812,inaccurate,O
812,causing,O
812,undesired,B-E
812,behavior,I-E
812,.,O
813,planning,B-C-2
813,discrepancy,I-C-2
813,",",O
813,inappropriate,O
813,acceleration,O
813,and,O
813,trajectory,O
813,.,O
814,discrepancy,B-C-1
814,in,I-C-1
814,high,I-C-1
814,definition,I-C-1
814,map,I-C-1
814,build,I-C-1
814,caused,O
814,an,B-E
814,undesired,I-E
814,behavior,I-E
814,.,O
815,localization,B-C-1
815,discepancy,I-C-1
815,",",O
815,the,O
815,lane,O
815,placement,O
815,of,O
815,the,O
815,vehicle,O
815,was,O
815,inaccurate,O
815,with,O
815,a,O
815,nearby,O
815,bicyclist,O
815,.,O
816,planning,B-C-2
816,discrepancy,I-C-2
816,",",O
816,insufficient,O
816,yield,O
816,to,O
816,cross,O
816,traffic,O
816,with,O
816,right,O
816,of,O
816,way,O
817,localization,B-C-1
817,discrepancy,I-C-1
817,",",O
817,the,O
817,lane,O
817,placement,O
817,of,O
817,the,O
817,vehicle,O
817,was,O
817,inaccurate,O
817,with,O
